D:\try\000304\11\2016_s2.tif,D:\try\000304\11\2016_dynamicWorld.tif,0
D:\try\000304\11\2020_s2.tif,D:\try\000304\11\2020_dynamicWorld.tif,0
D:\try\000304\11\2021_s2.tif,D:\try\000304\11\2021_dynamicWorld.tif,0
D:\try\000304\12\2018_s2.tif,D:\try\000304\12\2018_dynamicWorld.tif,0
D:\try\000304\12\2020_s2.tif,D:\try\000304\12\2020_dynamicWorld.tif,0
D:\try\000304\12\2021_s2.tif,D:\try\000304\12\2021_dynamicWorld.tif,0
D:\try\000304\13\2016_s2.tif,D:\try\000304\13\2016_dynamicWorld.tif,0
D:\try\000304\13\2020_s2.tif,D:\try\000304\13\2020_dynamicWorld.tif,0
D:\try\000304\13\2021_s2.tif,D:\try\000304\13\2021_dynamicWorld.tif,0
D:\try\000304\14\2018_s2.tif,D:\try\000304\14\2018_dynamicWorld.tif,0
D:\try\000304\14\2020_s2.tif,D:\try\000304\14\2020_dynamicWorld.tif,0
D:\try\000304\14\2021_s2.tif,D:\try\000304\14\2021_dynamicWorld.tif,0
D:\try\000304\15\2017_s2.tif,D:\try\000304\15\2017_dynamicWorld.tif,0
D:\try\000304\15\2019_s2.tif,D:\try\000304\15\2019_dynamicWorld.tif,0
D:\try\000304\15\2020_s2.tif,D:\try\000304\15\2020_dynamicWorld.tif,0
D:\try\000304\16\2016_s2.tif,D:\try\000304\16\2016_dynamicWorld.tif,0
D:\try\000304\16\2019_s2.tif,D:\try\000304\16\2019_dynamicWorld.tif,0
D:\try\000304\16\2021_s2.tif,D:\try\000304\16\2021_dynamicWorld.tif,0
D:\try\000304\17\2017_s2.tif,D:\try\000304\17\2017_dynamicWorld.tif,0
D:\try\000304\17\2019_s2.tif,D:\try\000304\17\2019_dynamicWorld.tif,0
D:\try\000304\17\2020_s2.tif,D:\try\000304\17\2020_dynamicWorld.tif,0
D:\try\000304\18\2016_s2.tif,D:\try\000304\18\2016_dynamicWorld.tif,0
D:\try\000304\18\2018_s2.tif,D:\try\000304\18\2018_dynamicWorld.tif,0
D:\try\000304\18\2021_s2.tif,D:\try\000304\18\2021_dynamicWorld.tif,0
D:\try\000304\19\2017_s2.tif,D:\try\000304\19\2017_dynamicWorld.tif,1169
D:\try\000304\19\2018_s2.tif,D:\try\000304\19\2018_dynamicWorld.tif,1572
D:\try\000304\19\2020_s2.tif,D:\try\000304\19\2020_dynamicWorld.tif,1814
D:\try\000304\2\2017_s2.tif,D:\try\000304\2\2017_dynamicWorld.tif,0
D:\try\000304\2\2018_s2.tif,D:\try\000304\2\2018_dynamicWorld.tif,0
D:\try\000304\2\2021_s2.tif,D:\try\000304\2\2021_dynamicWorld.tif,0
D:\try\000304\20\2017_s2.tif,D:\try\000304\20\2017_dynamicWorld.tif,0
D:\try\000304\20\2019_s2.tif,D:\try\000304\20\2019_dynamicWorld.tif,0
D:\try\000304\20\2020_s2.tif,D:\try\000304\20\2020_dynamicWorld.tif,0
D:\try\000304\21\2017_s2.tif,D:\try\000304\21\2017_dynamicWorld.tif,596
D:\try\000304\21\2018_s2.tif,D:\try\000304\21\2018_dynamicWorld.tif,574
D:\try\000304\21\2019_s2.tif,D:\try\000304\21\2019_dynamicWorld.tif,536
D:\try\000304\22\2016_s2.tif,D:\try\000304\22\2016_dynamicWorld.tif,0
D:\try\000304\22\2020_s2.tif,D:\try\000304\22\2020_dynamicWorld.tif,0
D:\try\000304\22\2021_s2.tif,D:\try\000304\22\2021_dynamicWorld.tif,0
D:\try\000304\23\2016_s2.tif,D:\try\000304\23\2016_dynamicWorld.tif,0
D:\try\000304\23\2020_s2.tif,D:\try\000304\23\2020_dynamicWorld.tif,0
D:\try\000304\23\2021_s2.tif,D:\try\000304\23\2021_dynamicWorld.tif,0
D:\try\000304\24\2017_s2.tif,D:\try\000304\24\2017_dynamicWorld.tif,0
D:\try\000304\24\2019_s2.tif,D:\try\000304\24\2019_dynamicWorld.tif,0
D:\try\000304\24\2021_s2.tif,D:\try\000304\24\2021_dynamicWorld.tif,0
D:\try\000304\25\2018_s2.tif,D:\try\000304\25\2018_dynamicWorld.tif,0
D:\try\000304\25\2020_s2.tif,D:\try\000304\25\2020_dynamicWorld.tif,0
D:\try\000304\25\2021_s2.tif,D:\try\000304\25\2021_dynamicWorld.tif,0
D:\try\000304\26\2016_s2.tif,D:\try\000304\26\2016_dynamicWorld.tif,1060
D:\try\000304\26\2017_s2.tif,D:\try\000304\26\2017_dynamicWorld.tif,769
D:\try\000304\26\2021_s2.tif,D:\try\000304\26\2021_dynamicWorld.tif,1130
D:\try\000304\27\2016_s2.tif,D:\try\000304\27\2016_dynamicWorld.tif,0
D:\try\000304\27\2017_s2.tif,D:\try\000304\27\2017_dynamicWorld.tif,0
D:\try\000304\27\2018_s2.tif,D:\try\000304\27\2018_dynamicWorld.tif,0
D:\try\000304\28\2016_s2.tif,D:\try\000304\28\2016_dynamicWorld.tif,0
D:\try\000304\28\2018_s2.tif,D:\try\000304\28\2018_dynamicWorld.tif,0
D:\try\000304\28\2020_s2.tif,D:\try\000304\28\2020_dynamicWorld.tif,0
D:\try\000304\29\2017_s2.tif,D:\try\000304\29\2017_dynamicWorld.tif,0
D:\try\000304\29\2018_s2.tif,D:\try\000304\29\2018_dynamicWorld.tif,0
D:\try\000304\29\2019_s2.tif,D:\try\000304\29\2019_dynamicWorld.tif,0
D:\try\000304\3\2016_s2.tif,D:\try\000304\3\2016_dynamicWorld.tif,0
D:\try\000304\3\2019_s2.tif,D:\try\000304\3\2019_dynamicWorld.tif,0
D:\try\000304\3\2021_s2.tif,D:\try\000304\3\2021_dynamicWorld.tif,0
D:\try\000304\30\2016_s2.tif,D:\try\000304\30\2016_dynamicWorld.tif,0
D:\try\000304\30\2019_s2.tif,D:\try\000304\30\2019_dynamicWorld.tif,0
D:\try\000304\30\2021_s2.tif,D:\try\000304\30\2021_dynamicWorld.tif,0
D:\try\000304\31\2016_s2.tif,D:\try\000304\31\2016_dynamicWorld.tif,0
D:\try\000304\31\2020_s2.tif,D:\try\000304\31\2020_dynamicWorld.tif,0
D:\try\000304\31\2021_s2.tif,D:\try\000304\31\2021_dynamicWorld.tif,0
D:\try\000304\32\2016_s2.tif,D:\try\000304\32\2016_dynamicWorld.tif,0
D:\try\000304\32\2017_s2.tif,D:\try\000304\32\2017_dynamicWorld.tif,0
D:\try\000304\32\2018_s2.tif,D:\try\000304\32\2018_dynamicWorld.tif,0
D:\try\000304\33\2016_s2.tif,D:\try\000304\33\2016_dynamicWorld.tif,0
D:\try\000304\33\2020_s2.tif,D:\try\000304\33\2020_dynamicWorld.tif,0
D:\try\000304\33\2021_s2.tif,D:\try\000304\33\2021_dynamicWorld.tif,0
D:\try\000304\34\2016_s2.tif,D:\try\000304\34\2016_dynamicWorld.tif,0
D:\try\000304\34\2017_s2.tif,D:\try\000304\34\2017_dynamicWorld.tif,0
D:\try\000304\34\2021_s2.tif,D:\try\000304\34\2021_dynamicWorld.tif,0
D:\try\000304\35\2016_s2.tif,D:\try\000304\35\2016_dynamicWorld.tif,0
D:\try\000304\35\2020_s2.tif,D:\try\000304\35\2020_dynamicWorld.tif,0
D:\try\000304\35\2021_s2.tif,D:\try\000304\35\2021_dynamicWorld.tif,0
D:\try\000304\36\2017_s2.tif,D:\try\000304\36\2017_dynamicWorld.tif,0
D:\try\000304\36\2018_s2.tif,D:\try\000304\36\2018_dynamicWorld.tif,0
D:\try\000304\36\2020_s2.tif,D:\try\000304\36\2020_dynamicWorld.tif,0
D:\try\000304\37\2018_s2.tif,D:\try\000304\37\2018_dynamicWorld.tif,303
D:\try\000304\37\2019_s2.tif,D:\try\000304\37\2019_dynamicWorld.tif,320
D:\try\000304\37\2020_s2.tif,D:\try\000304\37\2020_dynamicWorld.tif,352
D:\try\000304\38\2019_s2.tif,D:\try\000304\38\2019_dynamicWorld.tif,0
D:\try\000304\38\2020_s2.tif,D:\try\000304\38\2020_dynamicWorld.tif,0
D:\try\000304\38\2021_s2.tif,D:\try\000304\38\2021_dynamicWorld.tif,0
D:\try\000304\39\2016_s2.tif,D:\try\000304\39\2016_dynamicWorld.tif,0
D:\try\000304\39\2020_s2.tif,D:\try\000304\39\2020_dynamicWorld.tif,0
D:\try\000304\39\2021_s2.tif,D:\try\000304\39\2021_dynamicWorld.tif,0
D:\try\000304\4\2016_s2.tif,D:\try\000304\4\2016_dynamicWorld.tif,0
D:\try\000304\4\2017_s2.tif,D:\try\000304\4\2017_dynamicWorld.tif,0
D:\try\000304\4\2019_s2.tif,D:\try\000304\4\2019_dynamicWorld.tif,0
D:\try\000304\40\2016_s2.tif,D:\try\000304\40\2016_dynamicWorld.tif,0
D:\try\000304\40\2017_s2.tif,D:\try\000304\40\2017_dynamicWorld.tif,0
D:\try\000304\40\2021_s2.tif,D:\try\000304\40\2021_dynamicWorld.tif,0
D:\try\000304\41\2016_s2.tif,D:\try\000304\41\2016_dynamicWorld.tif,0
D:\try\000304\41\2017_s2.tif,D:\try\000304\41\2017_dynamicWorld.tif,0
D:\try\000304\41\2019_s2.tif,D:\try\000304\41\2019_dynamicWorld.tif,0
D:\try\000304\42\2017_s2.tif,D:\try\000304\42\2017_dynamicWorld.tif,0
D:\try\000304\42\2018_s2.tif,D:\try\000304\42\2018_dynamicWorld.tif,0
D:\try\000304\42\2019_s2.tif,D:\try\000304\42\2019_dynamicWorld.tif,0
D:\try\000304\43\2016_s2.tif,D:\try\000304\43\2016_dynamicWorld.tif,0
D:\try\000304\43\2019_s2.tif,D:\try\000304\43\2019_dynamicWorld.tif,0
D:\try\000304\43\2020_s2.tif,D:\try\000304\43\2020_dynamicWorld.tif,0
D:\try\000304\44\2016_s2.tif,D:\try\000304\44\2016_dynamicWorld.tif,0
D:\try\000304\44\2017_s2.tif,D:\try\000304\44\2017_dynamicWorld.tif,0
D:\try\000304\44\2020_s2.tif,D:\try\000304\44\2020_dynamicWorld.tif,0
D:\try\000304\45\2016_s2.tif,D:\try\000304\45\2016_dynamicWorld.tif,0
D:\try\000304\45\2017_s2.tif,D:\try\000304\45\2017_dynamicWorld.tif,0
D:\try\000304\45\2020_s2.tif,D:\try\000304\45\2020_dynamicWorld.tif,0
D:\try\000304\46\2018_s2.tif,D:\try\000304\46\2018_dynamicWorld.tif,0
D:\try\000304\46\2019_s2.tif,D:\try\000304\46\2019_dynamicWorld.tif,0
D:\try\000304\46\2021_s2.tif,D:\try\000304\46\2021_dynamicWorld.tif,0
D:\try\000304\47\2017_s2.tif,D:\try\000304\47\2017_dynamicWorld.tif,0
D:\try\000304\47\2018_s2.tif,D:\try\000304\47\2018_dynamicWorld.tif,0
D:\try\000304\47\2019_s2.tif,D:\try\000304\47\2019_dynamicWorld.tif,0
D:\try\000304\48\2016_s2.tif,D:\try\000304\48\2016_dynamicWorld.tif,0
D:\try\000304\48\2017_s2.tif,D:\try\000304\48\2017_dynamicWorld.tif,0
D:\try\000304\48\2020_s2.tif,D:\try\000304\48\2020_dynamicWorld.tif,0
D:\try\000304\49\2016_s2.tif,D:\try\000304\49\2016_dynamicWorld.tif,0
D:\try\000304\49\2017_s2.tif,D:\try\000304\49\2017_dynamicWorld.tif,0
D:\try\000304\49\2021_s2.tif,D:\try\000304\49\2021_dynamicWorld.tif,0
D:\try\000304\5\2016_s2.tif,D:\try\000304\5\2016_dynamicWorld.tif,0
D:\try\000304\5\2017_s2.tif,D:\try\000304\5\2017_dynamicWorld.tif,0
D:\try\000304\5\2018_s2.tif,D:\try\000304\5\2018_dynamicWorld.tif,0
D:\try\000304\50\2017_s2.tif,D:\try\000304\50\2017_dynamicWorld.tif,0
D:\try\000304\50\2018_s2.tif,D:\try\000304\50\2018_dynamicWorld.tif,0
D:\try\000304\50\2021_s2.tif,D:\try\000304\50\2021_dynamicWorld.tif,0
D:\try\000304\51\2016_s2.tif,D:\try\000304\51\2016_dynamicWorld.tif,0
D:\try\000304\51\2017_s2.tif,D:\try\000304\51\2017_dynamicWorld.tif,0
D:\try\000304\51\2018_s2.tif,D:\try\000304\51\2018_dynamicWorld.tif,0
D:\try\000304\52\2016_s2.tif,D:\try\000304\52\2016_dynamicWorld.tif,933
D:\try\000304\52\2018_s2.tif,D:\try\000304\52\2018_dynamicWorld.tif,0
D:\try\000304\52\2020_s2.tif,D:\try\000304\52\2020_dynamicWorld.tif,0
D:\try\000304\53\2017_s2.tif,D:\try\000304\53\2017_dynamicWorld.tif,0
D:\try\000304\53\2020_s2.tif,D:\try\000304\53\2020_dynamicWorld.tif,0
D:\try\000304\53\2021_s2.tif,D:\try\000304\53\2021_dynamicWorld.tif,0
D:\try\000304\54\2016_s2.tif,D:\try\000304\54\2016_dynamicWorld.tif,117
D:\try\000304\54\2018_s2.tif,D:\try\000304\54\2018_dynamicWorld.tif,211
D:\try\000304\54\2019_s2.tif,D:\try\000304\54\2019_dynamicWorld.tif,205
D:\try\000304\55\2017_s2.tif,D:\try\000304\55\2017_dynamicWorld.tif,0
D:\try\000304\55\2019_s2.tif,D:\try\000304\55\2019_dynamicWorld.tif,0
D:\try\000304\55\2021_s2.tif,D:\try\000304\55\2021_dynamicWorld.tif,0
D:\try\000304\56\2017_s2.tif,D:\try\000304\56\2017_dynamicWorld.tif,0
D:\try\000304\6\2016_s2.tif,D:\try\000304\6\2016_dynamicWorld.tif,237
D:\try\000304\6\2018_s2.tif,D:\try\000304\6\2018_dynamicWorld.tif,267
D:\try\000304\6\2019_s2.tif,D:\try\000304\6\2019_dynamicWorld.tif,403
D:\try\000304\7\2018_s2.tif,D:\try\000304\7\2018_dynamicWorld.tif,241
D:\try\000304\7\2020_s2.tif,D:\try\000304\7\2020_dynamicWorld.tif,421
D:\try\000304\7\2021_s2.tif,D:\try\000304\7\2021_dynamicWorld.tif,472
D:\try\000304\8\2018_s2.tif,D:\try\000304\8\2018_dynamicWorld.tif,0
D:\try\000304\8\2019_s2.tif,D:\try\000304\8\2019_dynamicWorld.tif,0
D:\try\000304\8\2021_s2.tif,D:\try\000304\8\2021_dynamicWorld.tif,0
D:\try\000304\9\2016_s2.tif,D:\try\000304\9\2016_dynamicWorld.tif,0
D:\try\000304\9\2017_s2.tif,D:\try\000304\9\2017_dynamicWorld.tif,0
D:\try\000304\9\2019_s2.tif,D:\try\000304\9\2019_dynamicWorld.tif,0
D:\try\000342\0\2017_s2.tif,D:\try\000342\0\2017_dynamicWorld.tif,0
D:\try\000342\0\2018_s2.tif,D:\try\000342\0\2018_dynamicWorld.tif,0
D:\try\000342\0\2019_s2.tif,D:\try\000342\0\2019_dynamicWorld.tif,0
D:\try\000342\1\2018_s2.tif,D:\try\000342\1\2018_dynamicWorld.tif,0
D:\try\000342\1\2019_s2.tif,D:\try\000342\1\2019_dynamicWorld.tif,0
D:\try\000342\1\2020_s2.tif,D:\try\000342\1\2020_dynamicWorld.tif,0
D:\try\000342\10\2018_s2.tif,D:\try\000342\10\2018_dynamicWorld.tif,0
D:\try\000342\10\2019_s2.tif,D:\try\000342\10\2019_dynamicWorld.tif,0
D:\try\000342\10\2021_s2.tif,D:\try\000342\10\2021_dynamicWorld.tif,0
D:\try\000342\11\2016_s2.tif,D:\try\000342\11\2016_dynamicWorld.tif,0
D:\try\000342\11\2018_s2.tif,D:\try\000342\11\2018_dynamicWorld.tif,0
D:\try\000342\11\2020_s2.tif,D:\try\000342\11\2020_dynamicWorld.tif,0
D:\try\000342\12\2016_s2.tif,D:\try\000342\12\2016_dynamicWorld.tif,0
D:\try\000342\12\2020_s2.tif,D:\try\000342\12\2020_dynamicWorld.tif,0
D:\try\000342\12\2021_s2.tif,D:\try\000342\12\2021_dynamicWorld.tif,0
D:\try\000342\13\2018_s2.tif,D:\try\000342\13\2018_dynamicWorld.tif,0
D:\try\000342\13\2020_s2.tif,D:\try\000342\13\2020_dynamicWorld.tif,0
D:\try\000342\13\2021_s2.tif,D:\try\000342\13\2021_dynamicWorld.tif,0
D:\try\000342\14\2017_s2.tif,D:\try\000342\14\2017_dynamicWorld.tif,229
D:\try\000342\14\2018_s2.tif,D:\try\000342\14\2018_dynamicWorld.tif,252
D:\try\000342\14\2020_s2.tif,D:\try\000342\14\2020_dynamicWorld.tif,313
D:\try\000342\15\2016_s2.tif,D:\try\000342\15\2016_dynamicWorld.tif,0
D:\try\000342\15\2017_s2.tif,D:\try\000342\15\2017_dynamicWorld.tif,0
D:\try\000342\15\2020_s2.tif,D:\try\000342\15\2020_dynamicWorld.tif,0
D:\try\000342\16\2017_s2.tif,D:\try\000342\16\2017_dynamicWorld.tif,0
D:\try\000342\16\2020_s2.tif,D:\try\000342\16\2020_dynamicWorld.tif,0
D:\try\000342\16\2021_s2.tif,D:\try\000342\16\2021_dynamicWorld.tif,0
D:\try\000342\17\2016_s2.tif,D:\try\000342\17\2016_dynamicWorld.tif,0
D:\try\000342\17\2017_s2.tif,D:\try\000342\17\2017_dynamicWorld.tif,0
D:\try\000342\17\2018_s2.tif,D:\try\000342\17\2018_dynamicWorld.tif,0
D:\try\000342\18\2018_s2.tif,D:\try\000342\18\2018_dynamicWorld.tif,0
D:\try\000342\18\2020_s2.tif,D:\try\000342\18\2020_dynamicWorld.tif,0
D:\try\000342\18\2021_s2.tif,D:\try\000342\18\2021_dynamicWorld.tif,0
D:\try\000342\19\2016_s2.tif,D:\try\000342\19\2016_dynamicWorld.tif,0
D:\try\000342\19\2019_s2.tif,D:\try\000342\19\2019_dynamicWorld.tif,0
D:\try\000342\19\2020_s2.tif,D:\try\000342\19\2020_dynamicWorld.tif,0
D:\try\000342\2\2018_s2.tif,D:\try\000342\2\2018_dynamicWorld.tif,0
D:\try\000342\2\2020_s2.tif,D:\try\000342\2\2020_dynamicWorld.tif,0
D:\try\000342\2\2021_s2.tif,D:\try\000342\2\2021_dynamicWorld.tif,0
D:\try\000342\20\2016_s2.tif,D:\try\000342\20\2016_dynamicWorld.tif,0
D:\try\000342\20\2017_s2.tif,D:\try\000342\20\2017_dynamicWorld.tif,0
D:\try\000342\20\2021_s2.tif,D:\try\000342\20\2021_dynamicWorld.tif,0
D:\try\000342\21\2016_s2.tif,D:\try\000342\21\2016_dynamicWorld.tif,0
D:\try\000342\21\2017_s2.tif,D:\try\000342\21\2017_dynamicWorld.tif,0
D:\try\000342\21\2021_s2.tif,D:\try\000342\21\2021_dynamicWorld.tif,0
D:\try\000342\22\2017_s2.tif,D:\try\000342\22\2017_dynamicWorld.tif,2
D:\try\000342\22\2020_s2.tif,D:\try\000342\22\2020_dynamicWorld.tif,166
D:\try\000342\22\2021_s2.tif,D:\try\000342\22\2021_dynamicWorld.tif,132
D:\try\000342\23\2019_s2.tif,D:\try\000342\23\2019_dynamicWorld.tif,0
D:\try\000342\23\2020_s2.tif,D:\try\000342\23\2020_dynamicWorld.tif,0
D:\try\000342\23\2021_s2.tif,D:\try\000342\23\2021_dynamicWorld.tif,0
D:\try\000342\24\2016_s2.tif,D:\try\000342\24\2016_dynamicWorld.tif,125
D:\try\000342\24\2019_s2.tif,D:\try\000342\24\2019_dynamicWorld.tif,0
D:\try\000342\24\2020_s2.tif,D:\try\000342\24\2020_dynamicWorld.tif,0
D:\try\000342\25\2016_s2.tif,D:\try\000342\25\2016_dynamicWorld.tif,0
D:\try\000342\25\2017_s2.tif,D:\try\000342\25\2017_dynamicWorld.tif,0
D:\try\000342\25\2020_s2.tif,D:\try\000342\25\2020_dynamicWorld.tif,0
D:\try\000342\26\2016_s2.tif,D:\try\000342\26\2016_dynamicWorld.tif,0
D:\try\000342\26\2017_s2.tif,D:\try\000342\26\2017_dynamicWorld.tif,0
D:\try\000342\26\2020_s2.tif,D:\try\000342\26\2020_dynamicWorld.tif,0
D:\try\000342\27\2016_s2.tif,D:\try\000342\27\2016_dynamicWorld.tif,0
D:\try\000342\27\2017_s2.tif,D:\try\000342\27\2017_dynamicWorld.tif,0
D:\try\000342\27\2021_s2.tif,D:\try\000342\27\2021_dynamicWorld.tif,0
D:\try\000342\28\2016_s2.tif,D:\try\000342\28\2016_dynamicWorld.tif,0
D:\try\000342\28\2020_s2.tif,D:\try\000342\28\2020_dynamicWorld.tif,0
D:\try\000342\28\2021_s2.tif,D:\try\000342\28\2021_dynamicWorld.tif,0
D:\try\000342\29\2016_s2.tif,D:\try\000342\29\2016_dynamicWorld.tif,0
D:\try\000342\29\2019_s2.tif,D:\try\000342\29\2019_dynamicWorld.tif,0
D:\try\000342\29\2021_s2.tif,D:\try\000342\29\2021_dynamicWorld.tif,0
D:\try\000342\3\2018_s2.tif,D:\try\000342\3\2018_dynamicWorld.tif,0
D:\try\000342\3\2019_s2.tif,D:\try\000342\3\2019_dynamicWorld.tif,0
D:\try\000342\3\2021_s2.tif,D:\try\000342\3\2021_dynamicWorld.tif,0
D:\try\000342\30\2016_s2.tif,D:\try\000342\30\2016_dynamicWorld.tif,0
D:\try\000342\30\2018_s2.tif,D:\try\000342\30\2018_dynamicWorld.tif,0
D:\try\000342\30\2021_s2.tif,D:\try\000342\30\2021_dynamicWorld.tif,0
D:\try\000342\31\2016_s2.tif,D:\try\000342\31\2016_dynamicWorld.tif,0
D:\try\000342\31\2017_s2.tif,D:\try\000342\31\2017_dynamicWorld.tif,0
D:\try\000342\31\2020_s2.tif,D:\try\000342\31\2020_dynamicWorld.tif,0
D:\try\000342\32\2017_s2.tif,D:\try\000342\32\2017_dynamicWorld.tif,0
D:\try\000342\32\2019_s2.tif,D:\try\000342\32\2019_dynamicWorld.tif,0
D:\try\000342\32\2021_s2.tif,D:\try\000342\32\2021_dynamicWorld.tif,0
D:\try\000342\33\2019_s2.tif,D:\try\000342\33\2019_dynamicWorld.tif,0
D:\try\000342\33\2020_s2.tif,D:\try\000342\33\2020_dynamicWorld.tif,0
D:\try\000342\33\2021_s2.tif,D:\try\000342\33\2021_dynamicWorld.tif,0
D:\try\000342\34\2016_s2.tif,D:\try\000342\34\2016_dynamicWorld.tif,0
D:\try\000342\34\2018_s2.tif,D:\try\000342\34\2018_dynamicWorld.tif,0
D:\try\000342\34\2020_s2.tif,D:\try\000342\34\2020_dynamicWorld.tif,0
D:\try\000342\35\2016_s2.tif,D:\try\000342\35\2016_dynamicWorld.tif,0
D:\try\000342\35\2017_s2.tif,D:\try\000342\35\2017_dynamicWorld.tif,0
D:\try\000342\35\2019_s2.tif,D:\try\000342\35\2019_dynamicWorld.tif,0
D:\try\000342\36\2017_s2.tif,D:\try\000342\36\2017_dynamicWorld.tif,0
D:\try\000342\36\2020_s2.tif,D:\try\000342\36\2020_dynamicWorld.tif,0
D:\try\000342\36\2021_s2.tif,D:\try\000342\36\2021_dynamicWorld.tif,0
D:\try\000342\37\2016_s2.tif,D:\try\000342\37\2016_dynamicWorld.tif,0
D:\try\000342\37\2017_s2.tif,D:\try\000342\37\2017_dynamicWorld.tif,0
D:\try\000342\37\2021_s2.tif,D:\try\000342\37\2021_dynamicWorld.tif,0
D:\try\000342\38\2018_s2.tif,D:\try\000342\38\2018_dynamicWorld.tif,0
D:\try\000342\38\2019_s2.tif,D:\try\000342\38\2019_dynamicWorld.tif,0
D:\try\000342\38\2021_s2.tif,D:\try\000342\38\2021_dynamicWorld.tif,0
D:\try\000342\39\2018_s2.tif,D:\try\000342\39\2018_dynamicWorld.tif,0
D:\try\000342\39\2020_s2.tif,D:\try\000342\39\2020_dynamicWorld.tif,0
D:\try\000342\39\2021_s2.tif,D:\try\000342\39\2021_dynamicWorld.tif,0
D:\try\000342\4\2018_s2.tif,D:\try\000342\4\2018_dynamicWorld.tif,957
D:\try\000342\4\2020_s2.tif,D:\try\000342\4\2020_dynamicWorld.tif,217
D:\try\000342\4\2021_s2.tif,D:\try\000342\4\2021_dynamicWorld.tif,26
D:\try\000342\40\2017_s2.tif,D:\try\000342\40\2017_dynamicWorld.tif,0
D:\try\000342\40\2019_s2.tif,D:\try\000342\40\2019_dynamicWorld.tif,0
D:\try\000342\40\2020_s2.tif,D:\try\000342\40\2020_dynamicWorld.tif,0
D:\try\000342\41\2016_s2.tif,D:\try\000342\41\2016_dynamicWorld.tif,0
D:\try\000342\41\2018_s2.tif,D:\try\000342\41\2018_dynamicWorld.tif,0
D:\try\000342\41\2021_s2.tif,D:\try\000342\41\2021_dynamicWorld.tif,0
D:\try\000342\42\2016_s2.tif,D:\try\000342\42\2016_dynamicWorld.tif,0
D:\try\000342\42\2017_s2.tif,D:\try\000342\42\2017_dynamicWorld.tif,0
D:\try\000342\42\2018_s2.tif,D:\try\000342\42\2018_dynamicWorld.tif,0
D:\try\000342\43\2017_s2.tif,D:\try\000342\43\2017_dynamicWorld.tif,0
D:\try\000342\43\2018_s2.tif,D:\try\000342\43\2018_dynamicWorld.tif,0
D:\try\000342\43\2020_s2.tif,D:\try\000342\43\2020_dynamicWorld.tif,0
D:\try\000342\44\2016_s2.tif,D:\try\000342\44\2016_dynamicWorld.tif,0
D:\try\000342\44\2018_s2.tif,D:\try\000342\44\2018_dynamicWorld.tif,0
D:\try\000342\44\2021_s2.tif,D:\try\000342\44\2021_dynamicWorld.tif,0
D:\try\000342\45\2018_s2.tif,D:\try\000342\45\2018_dynamicWorld.tif,0
D:\try\000342\45\2020_s2.tif,D:\try\000342\45\2020_dynamicWorld.tif,0
D:\try\000342\45\2021_s2.tif,D:\try\000342\45\2021_dynamicWorld.tif,0
D:\try\000342\46\2017_s2.tif,D:\try\000342\46\2017_dynamicWorld.tif,0
D:\try\000342\46\2019_s2.tif,D:\try\000342\46\2019_dynamicWorld.tif,0
D:\try\000342\46\2020_s2.tif,D:\try\000342\46\2020_dynamicWorld.tif,0
D:\try\000342\47\2019_s2.tif,D:\try\000342\47\2019_dynamicWorld.tif,0
D:\try\000342\47\2020_s2.tif,D:\try\000342\47\2020_dynamicWorld.tif,0
D:\try\000342\47\2021_s2.tif,D:\try\000342\47\2021_dynamicWorld.tif,0
D:\try\000342\48\2017_s2.tif,D:\try\000342\48\2017_dynamicWorld.tif,0
D:\try\000342\48\2018_s2.tif,D:\try\000342\48\2018_dynamicWorld.tif,0
D:\try\000342\48\2019_s2.tif,D:\try\000342\48\2019_dynamicWorld.tif,0
D:\try\000342\49\2016_s2.tif,D:\try\000342\49\2016_dynamicWorld.tif,0
D:\try\000342\49\2017_s2.tif,D:\try\000342\49\2017_dynamicWorld.tif,0
D:\try\000342\49\2018_s2.tif,D:\try\000342\49\2018_dynamicWorld.tif,0
D:\try\000342\5\2016_s2.tif,D:\try\000342\5\2016_dynamicWorld.tif,485
D:\try\000342\5\2017_s2.tif,D:\try\000342\5\2017_dynamicWorld.tif,568
D:\try\000342\5\2020_s2.tif,D:\try\000342\5\2020_dynamicWorld.tif,673
D:\try\000342\50\2017_s2.tif,D:\try\000342\50\2017_dynamicWorld.tif,1167
D:\try\000342\50\2018_s2.tif,D:\try\000342\50\2018_dynamicWorld.tif,1347
D:\try\000342\50\2021_s2.tif,D:\try\000342\50\2021_dynamicWorld.tif,1407
D:\try\000342\51\2019_s2.tif,D:\try\000342\51\2019_dynamicWorld.tif,0
D:\try\000342\51\2020_s2.tif,D:\try\000342\51\2020_dynamicWorld.tif,0
D:\try\000342\51\2021_s2.tif,D:\try\000342\51\2021_dynamicWorld.tif,0
D:\try\000342\52\2017_s2.tif,D:\try\000342\52\2017_dynamicWorld.tif,37
D:\try\000342\52\2018_s2.tif,D:\try\000342\52\2018_dynamicWorld.tif,0
D:\try\000342\6\2017_s2.tif,D:\try\000342\6\2017_dynamicWorld.tif,332
D:\try\000342\6\2018_s2.tif,D:\try\000342\6\2018_dynamicWorld.tif,423
D:\try\000342\6\2021_s2.tif,D:\try\000342\6\2021_dynamicWorld.tif,391
D:\try\000342\7\2018_s2.tif,D:\try\000342\7\2018_dynamicWorld.tif,0
